Timestamp,Sign,MBTI,House,Enneagram,Do you know your wing?,Wing,accuracy.astro,accuracy.mbti,accuracy.house,accuracy.enneagram
3/30/2019 17:32,Scorpio,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,3,4
3/30/2019 17:36,Taurus,ENTJ,Slytherin,Type 8 (the Protector or Challenger),Nope (that's fine),,1,4,5,1
3/30/2019 17:37,Capricorn,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,4,4
3/30/2019 17:38,Capricorn,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,4,4
3/30/2019 17:38,Taurus,INFJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),2,3,4,4
3/30/2019 17:38,Leo,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,5,5
3/30/2019 17:39,Libra,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),2,4,2,5
3/30/2019 17:40,Libra,ENTP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,5,3,3
3/30/2019 17:41,Gemini,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,5,4,4
3/30/2019 17:41,Libra,INFP,Slytherin,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,3,4
3/30/2019 17:44,Capricorn,ESFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),2,4,5,4
3/30/2019 17:44,Sagittarius,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,3,3,4
3/30/2019 17:47,Gemini,ENFJ,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),2,3,2,5
3/30/2019 17:48,Taurus,ISTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,4,5
3/30/2019 17:51,Taurus,ENTP,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,2,4,5
3/30/2019 17:51,Scorpio,ISFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,3,4
3/30/2019 17:52,Aries,ISFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,4
3/30/2019 17:55,Aries,ISFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,4
3/30/2019 17:57,Aquarius,ENTP,Ravenclaw,Type 8 (the Protector or Challenger),Nope (that's fine),,4,5,5,5
3/30/2019 17:57,Taurus,ISFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),4,4,4,5
3/30/2019 18:02,Taurus,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,4,5,4
3/30/2019 18:05,Aries,ISTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,5,2,3
3/30/2019 18:06,Cancer,ISTJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,4,5,1,4
3/30/2019 18:06,Leo,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,5,4
3/30/2019 18:09,Aquarius,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),5,5,4,3
3/30/2019 18:11,Taurus,ENFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),1,4,3,5
3/30/2019 18:11,Cancer,INFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,2,5
3/30/2019 18:12,Taurus,ENFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),1,4,3,5
3/30/2019 18:18,Aquarius,ENFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,3,4,3
3/30/2019 18:21,Cancer,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),4,4,4,4
3/30/2019 18:21,Pisces,INFJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,3,5
3/30/2019 18:23,Pisces,ISFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,3,3,5
3/30/2019 18:23,Leo,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,4,5
3/30/2019 18:24,Virgo,ISTJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,4,5
3/30/2019 18:27,Aquarius,INFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,4,4
3/30/2019 18:27,Aquarius,INFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,4,4
3/30/2019 18:30,Aquarius,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),3,4,1,5
3/30/2019 18:31,Leo,INTP,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,5,3
3/30/2019 18:32,Sagittarius,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,5,5,4
3/30/2019 18:41,Scorpio,INFJ,Hufflepuff,Type 3 (the Performer or Achiever),Nope (that's fine),,3,5,4,5
3/30/2019 18:41,Cancer,ENTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,4,2,4
3/30/2019 18:43,Leo,INTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,4,5,4,4
3/30/2019 18:47,Gemini,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,4,4
3/30/2019 18:50,Cancer,ENFJ,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,2,4,4
3/30/2019 18:53,Virgo,ENTP,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),1,1,3,5
3/30/2019 18:55,Pisces,INFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,5,1,5
3/30/2019 18:55,Aquarius,INFP,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),3,4,2,5
3/30/2019 18:56,Taurus,ESFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,5,3,4
3/30/2019 18:56,Virgo,ENFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,3,4
3/30/2019 18:57,Cancer,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,5,3,5
3/30/2019 18:59,Leo,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,5,4,3
3/30/2019 19:02,Capricorn,ENFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,3,5,5
3/30/2019 19:04,Leo,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,4,5
3/30/2019 19:04,Aries,ISTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),2,4,2,4
3/30/2019 19:07,Capricorn,INFP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,3,1,3
3/30/2019 19:08,Capricorn,ENTJ,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,5,3,5
3/30/2019 19:09,Aquarius,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,2,5,3,5
3/30/2019 19:09,Leo,ISTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,4,5,4
3/30/2019 19:10,Taurus,ISFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,1,4
3/30/2019 19:11,Gemini,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,4,3,4
3/30/2019 19:11,Libra,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,1,3
3/30/2019 19:14,Taurus,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,3,4
3/30/2019 19:19,Aquarius,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,5,3,5
3/30/2019 19:22,Virgo,INTJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),3,4,4,5
3/30/2019 19:23,Leo,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,3,5,3
3/30/2019 19:24,Scorpio,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,5,1,5
3/30/2019 19:25,Libra,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,4,4
3/30/2019 19:29,Gemini,ISFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,3,4,3,3
3/30/2019 19:29,Virgo,INTP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),5,5,3,4
3/30/2019 19:29,Taurus,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,5,5,5
3/30/2019 19:40,Pisces,ISFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,2,4,5
3/30/2019 19:43,Virgo,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,3,5
3/30/2019 19:50,Virgo,ENTP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,3,3,5
3/30/2019 19:52,Aries,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),3,3,3,4
3/30/2019 19:52,Capricorn,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,4,4,4
3/30/2019 19:53,Virgo,INFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,5,4,5
3/30/2019 19:56,Scorpio,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,5,4,5
3/30/2019 19:59,Scorpio,ISFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,3,5,5
3/30/2019 20:00,Aquarius,ENFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,5,2,4,5
3/30/2019 20:03,Taurus,ENFP,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,2,5
3/30/2019 20:09,Scorpio,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,5,4,3
3/30/2019 20:09,Sagittarius,ENFJ,Hufflepuff,Type 3 (the Performer or Achiever),Nope (that's fine),,2,3,4,5
3/30/2019 20:10,Scorpio,INFJ,Slytherin,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,3,3,4
3/30/2019 20:11,Pisces,ENFP,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,3,5,4,3
3/30/2019 20:12,Aries,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,5,4,4
3/30/2019 20:12,Leo,INFP,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,4,4
3/30/2019 20:14,Gemini,INTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,4,5,4
3/30/2019 20:16,Scorpio,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,5,4,4
3/30/2019 20:17,Cancer,ENTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,3,3,5
3/30/2019 20:18,Libra,ENFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,4,4,5
3/30/2019 20:19,Leo,ENTP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,3,3
3/30/2019 20:19,Sagittarius,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,3,4,3
3/30/2019 20:20,Cancer,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,2,5
3/30/2019 20:21,Virgo,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,3,2,3
3/30/2019 20:22,Libra,ESTJ,Slytherin,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,4,3,4
3/30/2019 20:22,Gemini,INTJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,3,4
3/30/2019 20:23,Capricorn,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,3,3
3/30/2019 20:27,Taurus,INFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,3,4
3/30/2019 20:28,Aquarius,ISTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,4,4,4
3/30/2019 20:29,Aquarius,ENFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),4,5,5,3
3/30/2019 20:29,Leo,ENFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,5,4
3/30/2019 20:29,Scorpio,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,4
3/30/2019 20:31,Pisces,INFP,Slytherin,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,4,5
3/30/2019 20:32,Leo,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,3,3,2
3/30/2019 20:32,Leo,ENFP,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),3,4,5,5
3/30/2019 20:33,Scorpio,ESTJ,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),4,4,5,5
3/30/2019 20:37,Virgo,INTP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),4,5,2,5
3/30/2019 20:41,Taurus,ISFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,3,4,4
3/30/2019 20:41,Aquarius,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,4
3/30/2019 20:42,Capricorn,ENFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,5,1,4
3/30/2019 20:43,Scorpio,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),2,4,3,5
3/30/2019 20:43,Cancer,ENTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),2,4,4,4
3/30/2019 20:43,Aries,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,5,3,5
3/30/2019 20:44,Cancer,INFJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,5,4,5
3/30/2019 20:44,Pisces,INFJ,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,4,5
3/30/2019 20:45,Capricorn,INTJ,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,4,5
3/30/2019 20:46,Aries,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,5,3,5
3/30/2019 20:49,Gemini,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,5,4,4
3/30/2019 20:49,Taurus,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,4,4
3/30/2019 20:52,Cancer,ESFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,3,5
3/30/2019 20:55,Libra,ISFJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,3,4,4
3/30/2019 20:56,Virgo,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,4
3/30/2019 20:56,Sagittarius,ENFP,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,2,4,3,5
3/30/2019 20:57,Scorpio,INFJ,Slytherin,Type 5 (the Investigator or Observer),Nope (that's fine),,5,5,5,4
3/30/2019 20:58,Cancer,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,4,4,5
3/30/2019 20:59,Scorpio,INFJ,Slytherin,Type 5 (the Investigator or Observer),Nope (that's fine),,5,5,5,4
3/30/2019 20:59,Aquarius,INTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,5,4,5
3/30/2019 21:04,Virgo,INFP,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,4,3,4
3/30/2019 21:11,Sagittarius,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,5,1,3
3/30/2019 21:15,Taurus,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,5
3/30/2019 21:19,Pisces,ESFJ,Hufflepuff,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,4,4,5
3/30/2019 21:21,Aries,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,3,4,3
3/30/2019 21:28,Aries,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,4,2,5
3/30/2019 21:28,Taurus,INFJ,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,4,3,4,2
3/30/2019 21:29,Pisces,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,3,4,4
3/30/2019 21:30,Leo,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,3,2,3
3/30/2019 21:32,Capricorn,ISFJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,5,3,5
3/30/2019 21:35,Leo,INTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,3
3/30/2019 21:37,Virgo,ISFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,2,4
3/30/2019 21:42,Aquarius,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,3,5,4,3
3/30/2019 21:43,Virgo,ISTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,5,4,4
3/30/2019 21:47,Libra,INFJ,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),2,3,3,5
3/30/2019 21:48,Capricorn,ISTP,Ravenclaw,Type 8 (the Protector or Challenger),Nope (that's fine),,2,5,3,3
3/30/2019 21:50,Cancer,INTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,3,1,4
3/30/2019 21:53,Pisces,INFJ,Ravenclaw,Type 3 (the Performer or Achiever),Nope (that's fine),,1,5,5,4
3/30/2019 21:54,Virgo,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,4,4,4
3/30/2019 21:54,Aquarius,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),2,5,4,5
3/30/2019 22:01,Capricorn,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,3,1,4
3/30/2019 22:03,Sagittarius,INTJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,3,5
3/30/2019 22:05,Capricorn,INFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),4,5,1,5
